simulation_id,real_concentration_name_file,wind_speed,wind_dir_mean,stability_class,stability_index,RH,humidify,source_x,source_y,source_h,emission_rate,dispersion_model,gps_x,gps_y
744,sim_744_conc_real_2025-11-24.npy,7.92,-134.89,NEUTRAL,4,0.0,False,468.0,233.0,1.79,0.005828918348516987,PLUME,0.9378757515030061,0.46693386773547096
745,sim_745_conc_real_2025-11-24.npy,5.28,-134.93,NEUTRAL,4,0.0,False,407.0,91.0,6.41,0.01123307736167905,PLUME,0.8156312625250501,0.18236472945891782
746,sim_746_conc_real_2025-11-24.npy,3.44,-134.88,VERY_UNSTABLE,1,0.09,True,191.0,82.0,3.97,0.0026869149487728835,PLUME,0.38276553106212424,0.16432865731462926
747,sim_747_conc_real_2025-11-24.npy,3.3,-134.75,SLIGHTLY_UNSTABLE,3,0.0,False,25.0,428.0,1.04,0.007028294031880127,PLUME,0.050100200400801605,0.8577154308617234
748,sim_748_conc_real_2025-11-24.npy,7.53,-135.05,NEUTRAL,4,0.79,True,99.0,380.0,8.39,0.01116519417860985,PLUME,0.19839679358717435,0.7615230460921844
749,sim_749_conc_real_2025-11-24.npy,4.78,-135.05,MODERATELY_UNSTABLE,2,0.0,False,50.0,443.0,6.62,0.0029750224214802577,PLUME,0.10020040080160321,0.8877755511022044
750,sim_750_conc_real_2025-11-24.npy,5.99,-135.36,NEUTRAL,4,0.0,False,292.0,128.0,1.95,0.008466195605136949,PLUME,0.5851703406813628,0.2565130260521042
751,sim_751_conc_real_2025-11-24.npy,6.37,-134.73,NEUTRAL,4,0.0,False,320.0,435.0,2.93,0.005104747701154692,PLUME,0.6412825651302605,0.8717434869739479
752,sim_752_conc_real_2025-11-24.npy,7.38,-134.66,NEUTRAL,4,0.57,True,460.0,163.0,7.45,0.006759186084875074,PLUME,0.9218436873747495,0.32665330661322645
753,sim_753_conc_real_2025-11-24.npy,6.48,-135.09,SLIGHTLY_UNSTABLE,3,0.55,True,159.0,362.0,3.82,0.003837314140126356,PLUME,0.3186372745490982,0.7254509018036072
754,sim_754_conc_real_2025-11-24.npy,6.91,-134.79,NEUTRAL,4,0.0,False,459.0,40.0,8.38,0.008053896567545982,PLUME,0.9198396793587175,0.08016032064128256
755,sim_755_conc_real_2025-11-24.npy,6.02,-134.88,NEUTRAL,4,0.11,True,204.0,75.0,2.99,0.005954404177479631,PLUME,0.4088176352705411,0.15030060120240482
756,sim_756_conc_real_2025-11-24.npy,6.99,-134.65,NEUTRAL,4,0.0,False,168.0,61.0,1.83,0.003042490409706978,PLUME,0.3366733466933868,0.12224448897795591
757,sim_757_conc_real_2025-11-24.npy,5.75,-135.2,NEUTRAL,4,0.02,True,434.0,32.0,3.81,0.001514104684061899,PLUME,0.8697394789579158,0.06412825651302605
758,sim_758_conc_real_2025-11-24.npy,6.73,-135.32,NEUTRAL,4,0.73,True,419.0,4.0,2.5,0.008671163303435597,PLUME,0.8396793587174348,0.008016032064128256
759,sim_759_conc_real_2025-11-24.npy,4.31,-135.14,MODERATELY_UNSTABLE,2,0.0,False,382.0,481.0,6.4,0.006425605277026767,PLUME,0.7655310621242485,0.9639278557114228
760,sim_760_conc_real_2025-11-24.npy,5.69,-135.23,NEUTRAL,4,0.24,True,68.0,383.0,6.16,0.0053793039622148965,PLUME,0.13627254509018036,0.7675350701402806
761,sim_761_conc_real_2025-11-24.npy,2.78,-135.15,MODERATELY_UNSTABLE,2,0.79,True,218.0,48.0,2.16,0.011698682885580718,PLUME,0.43687374749499,0.09619238476953908
762,sim_762_conc_real_2025-11-24.npy,7.99,-135.19,NEUTRAL,4,0.95,True,179.0,403.0,7.13,0.005633210078819527,PLUME,0.3587174348697395,0.8076152304609219
763,sim_763_conc_real_2025-11-24.npy,2.01,-134.87,VERY_STABLE,6,0.0,False,75.0,273.0,8.06,0.0037966886167510516,PLUME,0.15030060120240482,0.5470941883767535
764,sim_764_conc_real_2025-11-24.npy,3.32,-134.83,MODERATELY_UNSTABLE,2,0.51,True,234.0,76.0,4.88,0.004038812102519185,PLUME,0.46893787575150303,0.1523046092184369
765,sim_765_conc_real_2025-11-24.npy,6.75,-134.81,NEUTRAL,4,0.0,False,58.0,26.0,1.43,0.012015082278345586,PLUME,0.11623246492985972,0.052104208416833664
766,sim_766_conc_real_2025-11-24.npy,4.2,-134.94,NEUTRAL,4,0.0,False,489.0,458.0,3.79,0.004560909262320604,PLUME,0.9799599198396793,0.9178356713426854
767,sim_767_conc_real_2025-11-24.npy,4.9,-135.01,VERY_UNSTABLE,1,0.73,True,185.0,397.0,4.89,0.002538076465769062,PLUME,0.37074148296593185,0.7955911823647295
768,sim_768_conc_real_2025-11-24.npy,3.5,-135.09,MODERATELY_UNSTABLE,2,0.0,False,14.0,206.0,4.26,0.004628722549123696,PLUME,0.028056112224448898,0.41282565130260523
769,sim_769_conc_real_2025-11-24.npy,2.72,-134.93,MODERATELY_UNSTABLE,2,0.48,True,76.0,372.0,9.91,0.01302825490819507,PLUME,0.1523046092184369,0.7454909819639278
770,sim_770_conc_real_2025-11-24.npy,4.74,-135.07,NEUTRAL,4,0.0,False,471.0,90.0,5.79,0.008665210414079895,PLUME,0.9438877755511023,0.18036072144288579
771,sim_771_conc_real_2025-11-24.npy,4.21,-135.16,SLIGHTLY_UNSTABLE,3,0.01,True,172.0,371.0,4.16,0.009997424099645198,PLUME,0.34468937875751504,0.7434869739478958
772,sim_772_conc_real_2025-11-24.npy,5.93,-134.86,NEUTRAL,4,0.53,True,163.0,472.0,7.38,0.007543609486073945,PLUME,0.32665330661322645,0.9458917835671342
773,sim_773_conc_real_2025-11-24.npy,5.82,-135.21,NEUTRAL,4,0.0,False,364.0,230.0,1.55,0.005535620177871926,PLUME,0.7294589178356713,0.46092184368737477
774,sim_774_conc_real_2025-11-24.npy,4.02,-134.79,NEUTRAL,4,0.69,True,364.0,40.0,6.09,0.006658658168990044,PLUME,0.7294589178356713,0.08016032064128256
775,sim_775_conc_real_2025-11-24.npy,2.25,-135.09,VERY_UNSTABLE,1,0.23,True,45.0,486.0,1.87,0.001683505897976386,PLUME,0.09018036072144289,0.9739478957915831
776,sim_776_conc_real_2025-11-24.npy,2.36,-134.83,MODERATELY_UNSTABLE,2,0.0,False,261.0,406.0,8.03,0.009860905388365692,PLUME,0.5230460921843687,0.8136272545090181
777,sim_777_conc_real_2025-11-24.npy,6.88,-135.07,NEUTRAL,4,0.68,True,398.0,34.0,9.42,0.008574497904597115,PLUME,0.7975951903807615,0.06813627254509018
778,sim_778_conc_real_2025-11-24.npy,5.1,-135.14,NEUTRAL,4,0.89,True,108.0,408.0,5.76,0.00902835632502474,PLUME,0.21643286573146292,0.8176352705410822
779,sim_779_conc_real_2025-11-24.npy,7.8,-135.0,NEUTRAL,4,0.0,False,6.0,332.0,7.03,0.0019637594424008233,PLUME,0.012024048096192385,0.6653306613226453
780,sim_780_conc_real_2025-11-24.npy,6.88,-135.37,NEUTRAL,4,0.0,False,57.0,312.0,1.65,0.010072625504218655,PLUME,0.11422845691382766,0.625250501002004
781,sim_781_conc_real_2025-11-24.npy,0.84,-135.09,VERY_STABLE,6,0.0,False,306.0,326.0,2.18,0.0014519520182461865,PLUME,0.6132264529058116,0.6533066132264529
782,sim_782_conc_real_2025-11-24.npy,6.01,-134.59,NEUTRAL,4,0.11,True,450.0,475.0,3.4,0.006103205613872693,PLUME,0.9018036072144289,0.9519038076152304
783,sim_783_conc_real_2025-11-24.npy,1.67,-134.62,VERY_STABLE,6,0.0,False,19.0,123.0,5.84,0.01375717688767123,PLUME,0.03807615230460922,0.24649298597194388
784,sim_784_conc_real_2025-11-24.npy,5.82,-135.11,VERY_UNSTABLE,1,0.0,False,161.0,127.0,1.14,0.0026090907519482776,PLUME,0.3226452905811623,0.2545090180360721
785,sim_785_conc_real_2025-11-24.npy,5.33,-134.93,SLIGHTLY_UNSTABLE,3,0.5,True,43.0,255.0,8.27,0.01094923536823866,PLUME,0.08617234468937876,0.5110220440881763
786,sim_786_conc_real_2025-11-24.npy,7.74,-135.14,NEUTRAL,4,0.0,False,42.0,114.0,9.43,0.005347518462978032,PLUME,0.0841683366733467,0.22845691382765532
787,sim_787_conc_real_2025-11-24.npy,4.47,-135.04,NEUTRAL,4,0.24,True,0.0,373.0,8.96,0.0035998462704001926,PLUME,0.0,0.7474949899799599
788,sim_788_conc_real_2025-11-24.npy,2.58,-135.27,MODERATELY_UNSTABLE,2,0.21,True,390.0,75.0,7.51,0.0029585529731495992,PLUME,0.781563126252505,0.15030060120240482
789,sim_789_conc_real_2025-11-24.npy,7.14,-135.48,NEUTRAL,4,0.0,False,43.0,311.0,6.97,0.001498269292094815,PLUME,0.08617234468937876,0.6232464929859719
790,sim_790_conc_real_2025-11-24.npy,6.68,-134.76,NEUTRAL,4,0.34,True,467.0,101.0,4.93,0.01042280054508157,PLUME,0.935871743486974,0.20240480961923848
791,sim_791_conc_real_2025-11-24.npy,3.12,-134.88,MODERATELY_STABLE,5,0.35,True,482.0,2.0,7.5,0.006419090018291668,PLUME,0.9659318637274549,0.004008016032064128
792,sim_792_conc_real_2025-11-24.npy,7.54,-135.08,NEUTRAL,4,0.38,True,15.0,292.0,8.16,0.004761200730745999,PLUME,0.03006012024048096,0.5851703406813628
793,sim_793_conc_real_2025-11-24.npy,6.94,-134.86,NEUTRAL,4,0.58,True,232.0,307.0,8.69,0.010308447025570527,PLUME,0.4649298597194389,0.6152304609218436
794,sim_794_conc_real_2025-11-24.npy,6.49,-135.4,SLIGHTLY_UNSTABLE,3,0.88,True,317.0,371.0,2.17,0.007874916893295801,PLUME,0.6352705410821643,0.7434869739478958
795,sim_795_conc_real_2025-11-24.npy,4.45,-134.68,VERY_UNSTABLE,1,0.79,True,289.0,139.0,9.08,0.003054072246350382,PLUME,0.5791583166332666,0.2785571142284569
796,sim_796_conc_real_2025-11-24.npy,3.4,-135.14,SLIGHTLY_UNSTABLE,3,0.0,False,389.0,3.0,8.53,0.010026887791694727,PLUME,0.779559118236473,0.006012024048096192
797,sim_797_conc_real_2025-11-24.npy,5.93,-134.91,SLIGHTLY_UNSTABLE,3,0.0,False,283.0,8.0,7.33,0.012870572898886956,PLUME,0.5671342685370742,0.01603206412825651
798,sim_798_conc_real_2025-11-24.npy,2.26,-134.96,VERY_STABLE,6,0.0,False,167.0,334.0,6.5,0.0016425799450696756,PLUME,0.3346693386773547,0.6693386773547094
799,sim_799_conc_real_2025-11-24.npy,5.18,-135.11,NEUTRAL,4,0.31,True,33.0,384.0,8.76,0.012143713504891504,PLUME,0.06613226452905811,0.7695390781563126
800,sim_800_conc_real_2025-11-24.npy,5.53,-134.54,VERY_UNSTABLE,1,0.0,False,3.0,126.0,7.25,0.004326225702956278,PLUME,0.006012024048096192,0.25250501002004005
801,sim_801_conc_real_2025-11-24.npy,7.02,-134.92,NEUTRAL,4,0.0,False,473.0,133.0,5.67,0.0059357151161844625,PLUME,0.9478957915831663,0.2665330661322645
802,sim_802_conc_real_2025-11-24.npy,5.65,-134.99,SLIGHTLY_UNSTABLE,3,0.63,True,183.0,385.0,8.49,0.005797980798733635,PLUME,0.3667334669338677,0.7715430861723447
803,sim_803_conc_real_2025-11-24.npy,2.95,-135.08,VERY_STABLE,6,0.63,True,334.0,345.0,7.85,0.012215271430865973,PLUME,0.6693386773547094,0.6913827655310621
804,sim_804_conc_real_2025-11-24.npy,5.73,-134.69,NEUTRAL,4,0.0,False,72.0,5.0,1.51,0.009538766868391235,PLUME,0.14428857715430862,0.01002004008016032
805,sim_805_conc_real_2025-11-24.npy,4.37,-134.67,NEUTRAL,4,0.28,True,250.0,474.0,2.24,0.007626349869360066,PLUME,0.501002004008016,0.9498997995991983
806,sim_806_conc_real_2025-11-24.npy,2.84,-135.17,MODERATELY_STABLE,5,0.0,False,104.0,117.0,2.56,0.013353631918297455,PLUME,0.20841683366733466,0.23446893787575152
807,sim_807_conc_real_2025-11-24.npy,5.69,-135.03,NEUTRAL,4,0.0,False,493.0,85.0,8.15,0.012135756801717556,PLUME,0.9879759519038076,0.17034068136272545
808,sim_808_conc_real_2025-11-24.npy,4.23,-135.3,VERY_UNSTABLE,1,0.55,True,316.0,355.0,3.41,0.006899619961921155,PLUME,0.6332665330661322,0.7114228456913828
809,sim_809_conc_real_2025-11-24.npy,5.9,-134.76,NEUTRAL,4,0.43,True,154.0,460.0,4.07,0.007308491419935962,PLUME,0.30861723446893785,0.9218436873747495
810,sim_810_conc_real_2025-11-24.npy,4.79,-134.89,VERY_UNSTABLE,1,0.0,False,47.0,369.0,3.56,0.0073001739008512955,PLUME,0.09418837675350701,0.7394789579158316
811,sim_811_conc_real_2025-11-24.npy,6.29,-135.14,NEUTRAL,4,0.23,True,366.0,448.0,1.71,0.011102801357356685,PLUME,0.7334669338677354,0.8977955911823647
812,sim_812_conc_real_2025-11-24.npy,4.56,-135.19,NEUTRAL,4,0.0,False,81.0,275.0,7.36,0.005362490478785785,PLUME,0.1623246492985972,0.5511022044088176
813,sim_813_conc_real_2025-11-24.npy,3.71,-134.83,VERY_UNSTABLE,1,0.47,True,282.0,263.0,7.01,0.011560742412175562,PLUME,0.5651302605210421,0.5270541082164328
814,sim_814_conc_real_2025-11-24.npy,2.44,-135.06,VERY_STABLE,6,0.0,False,213.0,459.0,9.84,0.004964640943937609,PLUME,0.42685370741482964,0.9198396793587175
815,sim_815_conc_real_2025-11-24.npy,2.5,-135.4,MODERATELY_UNSTABLE,2,0.57,True,4.0,406.0,8.55,0.0062899281696099756,PLUME,0.008016032064128256,0.8136272545090181
816,sim_816_conc_real_2025-11-24.npy,3.58,-135.16,MODERATELY_STABLE,5,0.06,True,212.0,448.0,8.56,0.0085091733689742,PLUME,0.4248496993987976,0.8977955911823647
817,sim_817_conc_real_2025-11-24.npy,4.44,-135.07,NEUTRAL,4,0.24,True,391.0,398.0,3.84,0.012662348701951476,PLUME,0.7835671342685371,0.7975951903807615
818,sim_818_conc_real_2025-11-24.npy,2.28,-134.92,MODERATELY_STABLE,5,0.0,False,163.0,317.0,6.11,0.00242444797738337,PLUME,0.32665330661322645,0.6352705410821643
819,sim_819_conc_real_2025-11-24.npy,5.13,-134.95,NEUTRAL,4,0.28,True,480.0,384.0,1.84,0.006850508798047201,PLUME,0.9619238476953907,0.7695390781563126
820,sim_820_conc_real_2025-11-24.npy,1.03,-135.05,MODERATELY_STABLE,5,0.0,False,421.0,222.0,3.17,0.0015878677195364434,PLUME,0.843687374749499,0.44488977955911824
821,sim_821_conc_real_2025-11-24.npy,3.17,-134.82,MODERATELY_UNSTABLE,2,0.72,True,468.0,317.0,9.73,0.006498677665346174,PLUME,0.9378757515030061,0.6352705410821643
822,sim_822_conc_real_2025-11-24.npy,7.57,-135.05,NEUTRAL,4,0.0,False,35.0,125.0,4.18,0.007761704261004348,PLUME,0.07014028056112225,0.250501002004008
823,sim_823_conc_real_2025-11-24.npy,4.23,-134.96,NEUTRAL,4,0.09,True,97.0,425.0,7.11,0.002012311766759329,PLUME,0.19438877755511022,0.8517034068136272
824,sim_824_conc_real_2025-11-24.npy,6.83,-135.04,NEUTRAL,4,0.0,False,322.0,445.0,4.16,0.0050116901111254344,PLUME,0.6452905811623246,0.8917835671342685
825,sim_825_conc_real_2025-11-24.npy,3.63,-134.97,VERY_UNSTABLE,1,0.75,True,48.0,14.0,9.44,0.005245636743402648,PLUME,0.09619238476953908,0.028056112224448898
826,sim_826_conc_real_2025-11-24.npy,5.2,-135.3,SLIGHTLY_UNSTABLE,3,0.0,False,70.0,308.0,8.34,0.012916772290017765,PLUME,0.1402805611222445,0.6172344689378757
827,sim_827_conc_real_2025-11-24.npy,5.66,-134.91,NEUTRAL,4,0.0,False,458.0,299.0,3.96,0.008113493893554575,PLUME,0.9178356713426854,0.5991983967935872
828,sim_828_conc_real_2025-11-24.npy,3.92,-135.34,VERY_UNSTABLE,1,0.3,True,283.0,261.0,5.38,0.003995173116644702,PLUME,0.5671342685370742,0.5230460921843687
829,sim_829_conc_real_2025-11-24.npy,6.38,-135.13,NEUTRAL,4,0.0,False,445.0,256.0,8.22,0.010038285686983804,PLUME,0.8917835671342685,0.5130260521042084
830,sim_830_conc_real_2025-11-24.npy,1.62,-135.12,VERY_STABLE,6,0.23,True,38.0,331.0,8.61,0.006897884450607952,PLUME,0.07615230460921844,0.6633266533066132
831,sim_831_conc_real_2025-11-24.npy,2.27,-134.94,VERY_UNSTABLE,1,0.53,True,430.0,216.0,4.78,0.010783402518959626,PLUME,0.8617234468937875,0.43286573146292584
832,sim_832_conc_real_2025-11-24.npy,5.73,-135.16,NEUTRAL,4,0.0,False,495.0,256.0,2.68,0.002736301340413112,PLUME,0.9919839679358717,0.5130260521042084
833,sim_833_conc_real_2025-11-24.npy,4.46,-134.99,VERY_UNSTABLE,1,0.0,False,374.0,446.0,3.95,0.005391718325532487,PLUME,0.749498997995992,0.8937875751503006
834,sim_834_conc_real_2025-11-24.npy,3.43,-134.86,MODERATELY_UNSTABLE,2,0.0,False,232.0,337.0,2.69,0.01363300261681488,PLUME,0.4649298597194389,0.6753507014028056
835,sim_835_conc_real_2025-11-24.npy,5.45,-134.69,NEUTRAL,4,0.92,True,49.0,328.0,7.73,0.00853101525128866,PLUME,0.09819639278557114,0.657314629258517
836,sim_836_conc_real_2025-11-24.npy,3.01,-135.05,SLIGHTLY_UNSTABLE,3,0.0,False,414.0,289.0,3.55,0.008333635047882771,PLUME,0.8296593186372746,0.5791583166332666
837,sim_837_conc_real_2025-11-24.npy,7.98,-134.83,NEUTRAL,4,0.0,False,292.0,316.0,9.77,0.0061250465045122535,PLUME,0.5851703406813628,0.6332665330661322
838,sim_838_conc_real_2025-11-24.npy,1.27,-135.05,MODERATELY_STABLE,5,0.0,False,12.0,196.0,9.61,0.008631964657315755,PLUME,0.02404809619238477,0.3927855711422846
839,sim_839_conc_real_2025-11-24.npy,4.68,-135.17,VERY_UNSTABLE,1,0.73,True,111.0,430.0,8.49,0.012555204413187072,PLUME,0.22244488977955912,0.8617234468937875
840,sim_840_conc_real_2025-11-24.npy,1.11,-135.18,MODERATELY_STABLE,5,0.0,False,336.0,486.0,2.99,0.004624652189543397,PLUME,0.6733466933867736,0.9739478957915831
841,sim_841_conc_real_2025-11-24.npy,1.03,-135.13,MODERATELY_STABLE,5,0.0,False,203.0,10.0,6.57,0.0056746350816981326,PLUME,0.40681362725450904,0.02004008016032064
842,sim_842_conc_real_2025-11-24.npy,2.52,-135.26,MODERATELY_UNSTABLE,2,0.0,False,66.0,308.0,8.08,0.0035576242637306364,PLUME,0.13226452905811623,0.6172344689378757
843,sim_843_conc_real_2025-11-24.npy,2.54,-134.77,VERY_UNSTABLE,1,0.87,True,438.0,414.0,8.85,0.0070788327329580295,PLUME,0.8777555110220441,0.8296593186372746
844,sim_844_conc_real_2025-11-24.npy,7.68,-135.26,NEUTRAL,4,0.35,True,226.0,452.0,1.36,0.009582133594667183,PLUME,0.4529058116232465,0.905811623246493
845,sim_845_conc_real_2025-11-24.npy,4.8,-135.24,NEUTRAL,4,0.81,True,78.0,497.0,8.73,0.005819350225290431,PLUME,0.156312625250501,0.9959919839679359
846,sim_846_conc_real_2025-11-24.npy,3.71,-135.1,MODERATELY_UNSTABLE,2,0.41,True,310.0,477.0,2.82,0.009170735230357855,PLUME,0.6212424849699398,0.9559118236472945
847,sim_847_conc_real_2025-11-24.npy,7.78,-134.82,NEUTRAL,4,0.0,False,439.0,324.0,2.23,0.013511377699277228,PLUME,0.8797595190380761,0.6492985971943888
848,sim_848_conc_real_2025-11-24.npy,2.45,-135.12,VERY_STABLE,6,0.0,False,84.0,491.0,7.18,0.013762055792210182,PLUME,0.1683366733466934,0.9839679358717435
849,sim_849_conc_real_2025-11-24.npy,5.52,-134.84,VERY_UNSTABLE,1,0.0,False,31.0,119.0,4.09,0.008077399989162891,PLUME,0.06212424849699399,0.23847695390781562
850,sim_850_conc_real_2025-11-24.npy,4.6,-135.51,NEUTRAL,4,0.0,False,39.0,38.0,9.52,0.005493102486184594,PLUME,0.0781563126252505,0.07615230460921844
851,sim_851_conc_real_2025-11-24.npy,2.33,-135.35,MODERATELY_UNSTABLE,2,0.0,False,405.0,223.0,3.62,0.0031440882422863617,PLUME,0.811623246492986,0.4468937875751503
852,sim_852_conc_real_2025-11-24.npy,3.58,-135.58,MODERATELY_UNSTABLE,2,0.0,False,40.0,421.0,9.98,0.008337837602564336,PLUME,0.08016032064128256,0.843687374749499
853,sim_853_conc_real_2025-11-24.npy,4.58,-135.13,MODERATELY_UNSTABLE,2,0.87,True,490.0,338.0,7.15,0.004473198632346942,PLUME,0.9819639278557114,0.6773547094188377
854,sim_854_conc_real_2025-11-24.npy,4.1,-135.12,NEUTRAL,4,0.0,False,427.0,333.0,8.65,0.008720348317712335,PLUME,0.8557114228456913,0.6673346693386774
855,sim_855_conc_real_2025-11-24.npy,4.1,-135.03,NEUTRAL,4,0.08,True,233.0,476.0,6.08,0.00878606323832793,PLUME,0.46693386773547096,0.9539078156312625
856,sim_856_conc_real_2025-11-24.npy,4.69,-135.41,SLIGHTLY_UNSTABLE,3,0.0,False,232.0,303.0,6.11,0.004849386006084585,PLUME,0.4649298597194389,0.6072144288577155
857,sim_857_conc_real_2025-11-24.npy,2.43,-134.99,MODERATELY_STABLE,5,0.14,True,180.0,450.0,6.59,0.0034451657846085236,PLUME,0.36072144288577157,0.9018036072144289
858,sim_858_conc_real_2025-11-24.npy,4.99,-134.75,VERY_UNSTABLE,1,0.0,False,355.0,457.0,7.79,0.005437246103912589,PLUME,0.7114228456913828,0.9158316633266533
859,sim_859_conc_real_2025-11-24.npy,4.79,-135.11,NEUTRAL,4,0.96,True,488.0,412.0,5.02,0.00998906350606257,PLUME,0.9779559118236473,0.8256513026052105
860,sim_860_conc_real_2025-11-24.npy,2.35,-135.06,VERY_UNSTABLE,1,0.0,False,55.0,430.0,8.51,0.0045166656243648025,PLUME,0.11022044088176353,0.8617234468937875
861,sim_861_conc_real_2025-11-24.npy,0.96,-135.23,VERY_STABLE,6,0.24,True,54.0,83.0,8.82,0.0019431464468421542,PLUME,0.10821643286573146,0.16633266533066132
862,sim_862_conc_real_2025-11-24.npy,6.32,-134.72,NEUTRAL,4,0.0,False,468.0,277.0,5.83,0.009903495670825558,PLUME,0.9378757515030061,0.5551102204408818
863,sim_863_conc_real_2025-11-24.npy,1.12,-135.12,MODERATELY_STABLE,5,0.48,True,365.0,3.0,6.09,0.008898455244116877,PLUME,0.7314629258517034,0.006012024048096192
864,sim_864_conc_real_2025-11-24.npy,7.72,-135.11,NEUTRAL,4,0.0,False,8.0,101.0,1.54,0.0016423022018983444,PLUME,0.01603206412825651,0.20240480961923848
865,sim_865_conc_real_2025-11-24.npy,4.34,-134.8,NEUTRAL,4,0.31,True,274.0,11.0,7.15,0.004699347600681937,PLUME,0.5490981963927856,0.022044088176352707
866,sim_866_conc_real_2025-11-24.npy,7.9,-135.17,NEUTRAL,4,0.12,True,114.0,26.0,3.59,0.011270900327982574,PLUME,0.22845691382765532,0.052104208416833664
867,sim_867_conc_real_2025-11-24.npy,2.31,-135.02,VERY_UNSTABLE,1,0.85,True,405.0,165.0,3.22,0.008611778987559058,PLUME,0.811623246492986,0.3306613226452906
868,sim_868_conc_real_2025-11-24.npy,5.48,-135.14,NEUTRAL,4,0.0,False,135.0,391.0,4.34,0.008235235318673699,PLUME,0.27054108216432865,0.7835671342685371
869,sim_869_conc_real_2025-11-24.npy,7.54,-135.0,NEUTRAL,4,0.5,True,4.0,190.0,7.06,0.009923859570014033,PLUME,0.008016032064128256,0.3807615230460922
870,sim_870_conc_real_2025-11-24.npy,5.04,-135.0,SLIGHTLY_UNSTABLE,3,0.53,True,327.0,9.0,2.07,0.007864674173049856,PLUME,0.655310621242485,0.018036072144288578
871,sim_871_conc_real_2025-11-24.npy,5.76,-135.04,SLIGHTLY_UNSTABLE,3,0.0,False,53.0,77.0,3.43,0.0066252894251822595,PLUME,0.1062124248496994,0.15430861723446893
872,sim_872_conc_real_2025-11-24.npy,6.78,-134.87,NEUTRAL,4,0.0,False,437.0,199.0,5.1,0.013451074739567448,PLUME,0.875751503006012,0.39879759519038077
873,sim_873_conc_real_2025-11-24.npy,0.63,-134.75,VERY_STABLE,6,0.0,False,30.0,478.0,5.89,0.0054941254853608425,PLUME,0.06012024048096192,0.9579158316633266
874,sim_874_conc_real_2025-11-24.npy,3.07,-135.0,SLIGHTLY_UNSTABLE,3,0.0,False,436.0,10.0,6.11,0.004536360864697217,PLUME,0.87374749498998,0.02004008016032064
875,sim_875_conc_real_2025-11-24.npy,3.22,-135.22,MODERATELY_STABLE,5,0.0,False,161.0,229.0,2.11,0.011112843014807607,PLUME,0.3226452905811623,0.4589178356713427
876,sim_876_conc_real_2025-11-24.npy,4.85,-135.1,NEUTRAL,4,0.38,True,92.0,296.0,4.45,0.00964248831265766,PLUME,0.1843687374749499,0.593186372745491
877,sim_877_conc_real_2025-11-24.npy,2.46,-135.0,MODERATELY_UNSTABLE,2,0.07,True,40.0,39.0,6.79,0.002620633527978097,PLUME,0.08016032064128256,0.0781563126252505
878,sim_878_conc_real_2025-11-24.npy,7.44,-135.21,NEUTRAL,4,0.0,False,465.0,394.0,7.96,0.00374499120247744,PLUME,0.9318637274549099,0.7895791583166333
879,sim_879_conc_real_2025-11-24.npy,6.91,-134.88,NEUTRAL,4,0.0,False,357.0,313.0,1.03,0.005002473877519653,PLUME,0.7154308617234469,0.627254509018036
880,sim_880_conc_real_2025-11-24.npy,3.77,-134.99,SLIGHTLY_UNSTABLE,3,0.65,True,299.0,473.0,9.46,0.0030835175045001643,PLUME,0.5991983967935872,0.9478957915831663
881,sim_881_conc_real_2025-11-24.npy,1.0,-135.0,VERY_STABLE,6,0.26,True,349.0,330.0,8.25,0.010536967048804951,PLUME,0.6993987975951904,0.6613226452905812
882,sim_882_conc_real_2025-11-24.npy,1.15,-134.92,VERY_STABLE,6,0.0,False,383.0,135.0,9.19,0.013052870006827515,PLUME,0.7675350701402806,0.27054108216432865
883,sim_883_conc_real_2025-11-24.npy,3.97,-135.09,MODERATELY_UNSTABLE,2,0.0,False,476.0,301.0,2.09,0.004455428985775166,PLUME,0.9539078156312625,0.6032064128256514
884,sim_884_conc_real_2025-11-24.npy,4.6,-134.83,MODERATELY_UNSTABLE,2,0.0,False,62.0,55.0,1.95,0.007966580213781074,PLUME,0.12424849699398798,0.11022044088176353
885,sim_885_conc_real_2025-11-24.npy,1.86,-135.12,MODERATELY_STABLE,5,0.4,True,143.0,421.0,7.98,0.005286311240372657,PLUME,0.2865731462925852,0.843687374749499
886,sim_886_conc_real_2025-11-24.npy,3.87,-135.3,SLIGHTLY_UNSTABLE,3,0.0,False,273.0,488.0,2.46,0.007903573470964948,PLUME,0.5470941883767535,0.9779559118236473
887,sim_887_conc_real_2025-11-24.npy,2.32,-134.74,VERY_STABLE,6,0.84,True,239.0,48.0,4.26,0.0039882889403721564,PLUME,0.4789579158316633,0.09619238476953908
888,sim_888_conc_real_2025-11-24.npy,4.1,-134.91,NEUTRAL,4,0.0,False,418.0,223.0,2.33,0.01047229315740335,PLUME,0.8376753507014028,0.4468937875751503
889,sim_889_conc_real_2025-11-24.npy,5.12,-135.15,SLIGHTLY_UNSTABLE,3,0.14,True,448.0,401.0,8.29,0.013765209107095085,PLUME,0.8977955911823647,0.8036072144288577
890,sim_890_conc_real_2025-11-24.npy,6.84,-134.73,NEUTRAL,4,0.55,True,30.0,455.0,8.81,0.009689213829574576,PLUME,0.06012024048096192,0.9118236472945892
891,sim_891_conc_real_2025-11-24.npy,7.78,-135.04,NEUTRAL,4,0.0,False,270.0,183.0,5.56,0.002326451612016347,PLUME,0.5410821643286573,0.3667334669338677
