simulation_id,real_concentration_name_file,wind_speed,wind_dir_mean,stability_class,stability_index,sigma_y,sigma_z,RH,humidify,source_x,source_y,source_h,emission_rate,dispersion_model,gps_x,gps_y
720,sim_720_conc_real_2025-11-10.npy,3.03,-57.59,MODERATELY_UNSTABLE,2,126.083,63.041,0.59,True,84.0,465.0,9.44,0.0013,PUFF,0.1683366733466934,0.9318637274549099
721,sim_721_conc_real_2025-11-10.npy,6.07,22.6,NEUTRAL,4,43.448,21.724,0.34,True,418.0,374.0,1.39,0.0058,PLUME,0.8376753507014028,0.749498997995992
722,sim_722_conc_real_2025-11-10.npy,4.69,-2.73,SLIGHTLY_UNSTABLE,3,73.449,36.724,0.0,False,206.0,2.0,4.85,0.0083,PUFF,0.41282565130260523,0.004008016032064128
723,sim_723_conc_real_2025-11-10.npy,3.42,0.0,MODERATELY_UNSTABLE,2,125.55,62.775,0.76,True,405.0,76.0,5.66,0.0099,PLUME,0.811623246492986,0.1523046092184369
724,sim_724_conc_real_2025-11-10.npy,4.16,-0.12,SLIGHTLY_UNSTABLE,3,74.921,37.461,0.88,True,265.0,478.0,4.73,0.0005,PUFF,0.531062124248497,0.9579158316633266
725,sim_725_conc_real_2025-11-10.npy,3.34,4.12,MODERATELY_UNSTABLE,2,126.295,63.147,0.35,True,491.0,59.0,6.58,0.0011,PUFF,0.9839679358717435,0.11823647294589178
726,sim_726_conc_real_2025-11-10.npy,6.48,0.0,NEUTRAL,4,42.972,21.486,0.87,True,400.0,77.0,4.78,0.0069,PLUME,0.8016032064128257,0.15430861723446893
727,sim_727_conc_real_2025-11-10.npy,5.7,0.0,NEUTRAL,4,42.602,21.301,0.0,False,226.0,3.0,6.55,0.0014,PUFF,0.4529058116232465,0.006012024048096192
728,sim_728_conc_real_2025-11-10.npy,5.02,-170.7,NEUTRAL,4,42.963,21.481,0.25,True,379.0,139.0,7.98,0.0092,PLUME,0.7595190380761523,0.2785571142284569
729,sim_729_conc_real_2025-11-10.npy,4.62,-34.87,NEUTRAL,4,43.176,21.588,0.36,True,470.0,91.0,1.81,0.0003,PLUME,0.9418837675350702,0.18236472945891782
730,sim_730_conc_real_2025-11-10.npy,6.04,-1.64,NEUTRAL,4,43.565,21.782,0.0,False,383.0,452.0,3.67,0.0033,PLUME,0.7675350701402806,0.905811623246493
731,sim_731_conc_real_2025-11-10.npy,2.78,0.0,MODERATELY_UNSTABLE,2,125.881,62.941,0.93,True,437.0,110.0,3.55,0.0004,PUFF,0.875751503006012,0.22044088176352705
732,sim_732_conc_real_2025-11-10.npy,7.9,0.34,NEUTRAL,4,42.97,21.485,0.0,False,377.0,152.0,8.37,0.0018,PUFF,0.7555110220440882,0.3046092184368738
733,sim_733_conc_real_2025-11-10.npy,3.45,0.14,SLIGHTLY_UNSTABLE,3,73.426,36.713,0.96,True,196.0,8.0,8.79,0.0065,PUFF,0.3927855711422846,0.01603206412825651
734,sim_734_conc_real_2025-11-10.npy,3.26,4.53,VERY_UNSTABLE,1,199.649,99.824,0.0,False,16.0,308.0,8.77,0.0043,PLUME,0.03206412825651302,0.6172344689378757
735,sim_735_conc_real_2025-11-10.npy,5.77,7.7,VERY_UNSTABLE,1,200.402,100.201,0.0,False,147.0,346.0,4.07,0.0016,PLUME,0.29458917835671344,0.6933867735470942
736,sim_736_conc_real_2025-11-10.npy,4.84,146.67,NEUTRAL,4,42.908,21.454,0.0,False,151.0,351.0,1.15,0.0095,PUFF,0.3026052104208417,0.7034068136272545
737,sim_737_conc_real_2025-11-10.npy,3.96,1.38,MODERATELY_STABLE,5,25.837,12.918,0.78,True,392.0,313.0,8.74,0.0079,PUFF,0.7855711422845691,0.627254509018036
738,sim_738_conc_real_2025-11-10.npy,7.56,-0.93,NEUTRAL,4,42.899,21.45,0.91,True,110.0,362.0,3.91,0.009,PUFF,0.22044088176352705,0.7254509018036072
739,sim_739_conc_real_2025-11-10.npy,7.26,144.62,NEUTRAL,4,42.74,21.37,0.36,True,266.0,152.0,5.8,0.0064,PLUME,0.533066132264529,0.3046092184368738
740,sim_740_conc_real_2025-11-10.npy,7.46,0.0,NEUTRAL,4,43.385,21.693,0.13,True,443.0,314.0,9.42,0.0039,PUFF,0.8877755511022044,0.6292585170340681
741,sim_741_conc_real_2025-11-10.npy,7.36,66.71,NEUTRAL,4,42.59,21.295,0.4,True,4.0,217.0,2.56,0.0094,PUFF,0.008016032064128256,0.4348697394789579
742,sim_742_conc_real_2025-11-10.npy,1.82,0.72,MODERATELY_STABLE,5,26.056,13.028,0.64,True,408.0,452.0,7.96,0.0008,PLUME,0.8176352705410822,0.905811623246493
743,sim_743_conc_real_2025-11-10.npy,7.97,26.43,NEUTRAL,4,43.249,21.624,0.07,True,467.0,184.0,3.75,0.0075,PLUME,0.935871743486974,0.3687374749498998
744,sim_744_conc_real_2025-11-10.npy,5.88,0.0,NEUTRAL,4,43.624,21.812,0.8,True,472.0,383.0,3.42,0.0003,PUFF,0.9458917835671342,0.7675350701402806
745,sim_745_conc_real_2025-11-10.npy,6.26,1.48,SLIGHTLY_UNSTABLE,3,74.927,37.463,0.0,False,350.0,421.0,2.51,0.0069,PUFF,0.7014028056112225,0.843687374749499
746,sim_746_conc_real_2025-11-10.npy,6.93,65.97,NEUTRAL,4,43.078,21.539,0.0,False,440.0,72.0,6.85,0.0022,PUFF,0.8817635270541082,0.14428857715430862
747,sim_747_conc_real_2025-11-10.npy,1.7,0.0,VERY_STABLE,6,14.81,7.405,0.0,False,245.0,447.0,2.15,0.0004,PUFF,0.4909819639278557,0.8957915831663327
748,sim_748_conc_real_2025-11-10.npy,3.32,4.95,VERY_UNSTABLE,1,201.257,100.629,0.61,True,433.0,79.0,5.85,0.0072,PLUME,0.8677354709418837,0.15831663326653306
749,sim_749_conc_real_2025-11-10.npy,3.03,2.01,MODERATELY_UNSTABLE,2,125.842,62.921,0.0,False,433.0,108.0,6.66,0.0098,PUFF,0.8677354709418837,0.21643286573146292
750,sim_750_conc_real_2025-11-10.npy,1.13,0.0,VERY_STABLE,6,14.734,7.367,0.74,True,375.0,215.0,8.48,0.005,PLUME,0.751503006012024,0.4308617234468938
751,sim_751_conc_real_2025-11-10.npy,4.87,-71.39,SLIGHTLY_UNSTABLE,3,74.513,37.256,0.0,False,193.0,436.0,9.5,0.004,PUFF,0.3867735470941884,0.87374749498998
752,sim_752_conc_real_2025-11-10.npy,2.29,-25.82,VERY_UNSTABLE,1,202.153,101.076,0.0,False,460.0,193.0,4.01,0.0022,PUFF,0.9218436873747495,0.3867735470941884
753,sim_753_conc_real_2025-11-10.npy,3.93,0.0,SLIGHTLY_UNSTABLE,3,75.127,37.564,0.0,False,329.0,476.0,8.1,0.0043,PUFF,0.6593186372745491,0.9539078156312625
754,sim_754_conc_real_2025-11-10.npy,2.88,-1.64,VERY_STABLE,6,14.682,7.341,0.0,False,276.0,245.0,1.17,0.0073,PLUME,0.5531062124248497,0.4909819639278557
755,sim_755_conc_real_2025-11-10.npy,2.13,-66.41,MODERATELY_STABLE,5,26.135,13.067,0.98,True,407.0,498.0,6.06,0.0012,PLUME,0.8156312625250501,0.9979959919839679
756,sim_756_conc_real_2025-11-10.npy,4.43,-1.23,NEUTRAL,4,43.638,21.819,0.0,False,414.0,450.0,3.05,0.0002,PUFF,0.8296593186372746,0.9018036072144289
757,sim_757_conc_real_2025-11-10.npy,6.76,0.0,NEUTRAL,4,42.883,21.442,0.79,True,80.0,363.0,8.59,0.0051,PLUME,0.16032064128256512,0.7274549098196392
758,sim_758_conc_real_2025-11-10.npy,4.09,81.56,NEUTRAL,4,42.84,21.42,0.02,True,341.0,93.0,5.99,0.0063,PUFF,0.6833667334669339,0.18637274549098196
759,sim_759_conc_real_2025-11-10.npy,4.86,114.66,MODERATELY_UNSTABLE,2,127.185,63.592,0.0,False,333.0,473.0,9.94,0.0089,PLUME,0.6673346693386774,0.9478957915831663
760,sim_760_conc_real_2025-11-10.npy,0.74,-118.17,VERY_STABLE,6,14.599,7.299,0.0,False,73.0,225.0,4.44,0.0021,PUFF,0.1462925851703407,0.45090180360721444
761,sim_761_conc_real_2025-11-10.npy,6.74,0.0,NEUTRAL,4,43.488,21.744,0.19,True,464.0,334.0,3.93,0.0067,PUFF,0.9298597194388778,0.6693386773547094
762,sim_762_conc_real_2025-11-10.npy,6.51,0.0,NEUTRAL,4,42.521,21.261,0.0,False,161.0,7.0,6.95,0.0009,PLUME,0.3226452905811623,0.014028056112224449
763,sim_763_conc_real_2025-11-10.npy,4.94,2.31,SLIGHTLY_UNSTABLE,3,74.34,37.17,0.0,False,8.0,444.0,8.52,0.0079,PUFF,0.01603206412825651,0.8897795591182365
764,sim_764_conc_real_2025-11-10.npy,0.84,0.0,VERY_STABLE,6,14.6,7.3,0.07,True,50.0,233.0,6.33,0.0039,PUFF,0.10020040080160321,0.46693386773547096
765,sim_765_conc_real_2025-11-10.npy,5.08,-59.11,NEUTRAL,4,43.367,21.683,0.63,True,223.0,489.0,7.83,0.0029,PLUME,0.4468937875751503,0.9799599198396793
766,sim_766_conc_real_2025-11-10.npy,2.86,0.0,MODERATELY_UNSTABLE,2,125.538,62.769,0.66,True,67.0,405.0,8.34,0.007,PUFF,0.1342685370741483,0.811623246492986
767,sim_767_conc_real_2025-11-10.npy,4.44,-22.53,NEUTRAL,4,42.939,21.469,0.0,False,293.0,264.0,1.63,0.0038,PUFF,0.5871743486973948,0.5290581162324649
768,sim_768_conc_real_2025-11-10.npy,5.54,-2.61,NEUTRAL,4,43.153,21.576,0.0,False,32.0,470.0,4.59,0.0018,PUFF,0.06412825651302605,0.9418837675350702
769,sim_769_conc_real_2025-11-10.npy,7.28,151.33,NEUTRAL,4,42.959,21.479,0.0,False,311.0,255.0,3.24,0.0024,PLUME,0.6232464929859719,0.5110220440881763
770,sim_770_conc_real_2025-11-10.npy,3.65,0.0,VERY_UNSTABLE,1,202.298,101.149,0.04,True,215.0,460.0,9.46,0.0005,PLUME,0.4308617234468938,0.9218436873747495
771,sim_771_conc_real_2025-11-10.npy,7.92,1.27,NEUTRAL,4,42.829,21.415,0.0,False,165.0,307.0,7.1,0.0052,PLUME,0.3306613226452906,0.6152304609218436
772,sim_772_conc_real_2025-11-10.npy,7.97,1.24,NEUTRAL,4,42.892,21.446,0.27,True,336.0,168.0,8.81,0.0031,PLUME,0.6733466933867736,0.3366733466933868
773,sim_773_conc_real_2025-11-10.npy,3.12,-0.26,SLIGHTLY_UNSTABLE,3,73.44,36.72,0.93,True,108.0,171.0,3.51,0.0055,PLUME,0.21643286573146292,0.342685370741483
774,sim_774_conc_real_2025-11-10.npy,6.54,-1.08,NEUTRAL,4,43.234,21.617,0.0,False,492.0,73.0,1.05,0.0096,PUFF,0.9859719438877755,0.1462925851703407
775,sim_775_conc_real_2025-11-10.npy,6.56,-6.64,NEUTRAL,4,43.258,21.629,0.0,False,367.0,347.0,4.55,0.0053,PLUME,0.7354709418837675,0.6953907815631263
776,sim_776_conc_real_2025-11-10.npy,5.62,-1.08,NEUTRAL,4,42.691,21.346,0.06,True,27.0,279.0,9.38,0.0016,PLUME,0.05410821643286573,0.5591182364729459
777,sim_777_conc_real_2025-11-10.npy,5.06,0.0,SLIGHTLY_UNSTABLE,3,74.179,37.09,0.94,True,104.0,398.0,6.4,0.0041,PUFF,0.20841683366733466,0.7975951903807615
778,sim_778_conc_real_2025-11-10.npy,3.32,0.0,VERY_UNSTABLE,1,202.685,101.342,0.7,True,482.0,222.0,2.44,0.0048,PUFF,0.9659318637274549,0.44488977955911824
779,sim_779_conc_real_2025-11-10.npy,6.92,64.69,NEUTRAL,4,43.215,21.608,0.18,True,437.0,225.0,3.1,0.0005,PLUME,0.875751503006012,0.45090180360721444
780,sim_780_conc_real_2025-11-10.npy,7.38,-138.8,NEUTRAL,4,43.47,21.735,0.0,False,487.0,290.0,2.3,0.0037,PLUME,0.9759519038076152,0.5811623246492986
781,sim_781_conc_real_2025-11-10.npy,7.82,0.0,NEUTRAL,4,43.117,21.559,0.83,True,365.0,279.0,5.31,0.0039,PUFF,0.7314629258517034,0.5591182364729459
782,sim_782_conc_real_2025-11-10.npy,5.61,-1.01,NEUTRAL,4,43.318,21.659,0.63,True,395.0,343.0,3.68,0.005,PLUME,0.7915831663326653,0.687374749498998
783,sim_783_conc_real_2025-11-10.npy,6.32,123.86,NEUTRAL,4,42.541,21.27,0.0,False,179.0,4.0,9.48,0.0084,PLUME,0.3587174348697395,0.008016032064128256
784,sim_784_conc_real_2025-11-10.npy,7.01,-177.01,NEUTRAL,4,43.162,21.581,0.68,True,474.0,14.0,9.1,0.0003,PUFF,0.9498997995991983,0.028056112224448898
785,sim_785_conc_real_2025-11-10.npy,4.26,82.08,NEUTRAL,4,43.973,21.987,0.81,True,497.0,482.0,1.65,0.0034,PLUME,0.9959919839679359,0.9659318637274549
786,sim_786_conc_real_2025-11-10.npy,4.29,-163.74,MODERATELY_UNSTABLE,2,127.109,63.555,0.98,True,349.0,453.0,7.41,0.0094,PLUME,0.6993987975951904,0.9078156312625251
787,sim_787_conc_real_2025-11-10.npy,4.72,0.0,NEUTRAL,4,43.021,21.511,0.0,False,140.0,402.0,4.4,0.0011,PUFF,0.280561122244489,0.8056112224448898
788,sim_788_conc_real_2025-11-10.npy,1.82,0.0,MODERATELY_STABLE,5,25.653,12.826,0.0,False,334.0,201.0,4.74,0.0009,PLUME,0.6693386773547094,0.4028056112224449
789,sim_789_conc_real_2025-11-10.npy,7.03,0.0,NEUTRAL,4,43.764,21.882,0.0,False,441.0,468.0,8.99,0.0082,PUFF,0.8837675350701403,0.9378757515030061
790,sim_790_conc_real_2025-11-10.npy,3.48,-1.55,MODERATELY_STABLE,5,26.153,13.076,0.17,True,473.0,447.0,5.45,0.0091,PUFF,0.9478957915831663,0.8957915831663327
791,sim_791_conc_real_2025-11-10.npy,4.28,0.0,NEUTRAL,4,43.069,21.534,0.0,False,47.0,440.0,4.95,0.0041,PUFF,0.09418837675350701,0.8817635270541082
792,sim_792_conc_real_2025-11-10.npy,3.38,0.0,SLIGHTLY_UNSTABLE,3,74.822,37.411,0.91,True,364.0,386.0,3.41,0.0046,PUFF,0.7294589178356713,0.7735470941883767
793,sim_793_conc_real_2025-11-10.npy,7.73,0.37,NEUTRAL,4,43.332,21.666,0.0,False,426.0,311.0,9.26,0.0032,PUFF,0.8537074148296593,0.6232464929859719
794,sim_794_conc_real_2025-11-10.npy,5.32,0.0,VERY_UNSTABLE,1,204.17,102.085,0.03,True,455.0,408.0,1.98,0.008,PUFF,0.9118236472945892,0.8176352705410822
795,sim_795_conc_real_2025-11-10.npy,5.22,-161.33,NEUTRAL,4,42.602,21.301,0.0,False,220.0,51.0,2.87,0.0005,PUFF,0.4408817635270541,0.10220440881763528
796,sim_796_conc_real_2025-11-10.npy,4.85,-49.05,NEUTRAL,4,43.14,21.57,0.0,False,405.0,233.0,5.01,0.0059,PLUME,0.811623246492986,0.46693386773547096
797,sim_797_conc_real_2025-11-10.npy,4.96,0.11,SLIGHTLY_UNSTABLE,3,73.35,36.675,0.18,True,113.0,112.0,6.38,0.0001,PLUME,0.22645290581162325,0.22444889779559118
798,sim_798_conc_real_2025-11-10.npy,4.9,-3.33,VERY_UNSTABLE,1,201.666,100.833,0.0,False,407.0,231.0,1.11,0.0095,PLUME,0.8156312625250501,0.46292585170340683
799,sim_799_conc_real_2025-11-10.npy,5.41,-1.05,SLIGHTLY_UNSTABLE,3,75.467,37.733,0.0,False,449.0,439.0,7.76,0.0053,PUFF,0.8997995991983968,0.8797595190380761
800,sim_800_conc_real_2025-11-10.npy,3.35,0.0,MODERATELY_STABLE,5,25.815,12.908,0.0,False,467.0,147.0,6.3,0.0034,PUFF,0.935871743486974,0.29458917835671344
801,sim_801_conc_real_2025-11-10.npy,2.89,2.32,MODERATELY_STABLE,5,26.155,13.078,0.0,False,441.0,480.0,3.49,0.0087,PLUME,0.8837675350701403,0.9619238476953907
802,sim_802_conc_real_2025-11-10.npy,6.84,-1.43,NEUTRAL,4,43.513,21.757,0.0,False,343.0,466.0,6.45,0.0036,PLUME,0.687374749498998,0.9338677354709419
803,sim_803_conc_real_2025-11-10.npy,7.8,-100.23,NEUTRAL,4,42.685,21.343,0.96,True,137.0,241.0,4.05,0.0092,PUFF,0.2745490981963928,0.48296593186372744
804,sim_804_conc_real_2025-11-10.npy,2.89,0.0,MODERATELY_STABLE,5,25.983,12.992,0.0,False,449.0,360.0,2.89,0.0039,PUFF,0.8997995991983968,0.7214428857715431
805,sim_805_conc_real_2025-11-10.npy,5.99,-0.99,NEUTRAL,4,43.243,21.621,0.0,False,179.0,467.0,5.03,0.008,PLUME,0.3587174348697395,0.935871743486974
806,sim_806_conc_real_2025-11-10.npy,1.63,-13.32,VERY_STABLE,6,14.895,7.448,0.51,True,479.0,337.0,4.34,0.0017,PLUME,0.9599198396793587,0.6753507014028056
807,sim_807_conc_real_2025-11-10.npy,4.26,0.0,NEUTRAL,4,43.516,21.758,0.0,False,467.0,343.0,8.13,0.0092,PLUME,0.935871743486974,0.687374749498998
808,sim_808_conc_real_2025-11-10.npy,7.6,-1.76,NEUTRAL,4,42.827,21.414,0.97,True,210.0,277.0,1.58,0.0057,PLUME,0.42084168336673344,0.5551102204408818
809,sim_809_conc_real_2025-11-10.npy,3.7,-2.74,VERY_UNSTABLE,1,198.919,99.459,0.0,False,34.0,222.0,6.68,0.0007,PLUME,0.06813627254509018,0.44488977955911824
810,sim_810_conc_real_2025-11-10.npy,4.68,158.88,MODERATELY_UNSTABLE,2,126.611,63.306,0.63,True,201.0,486.0,7.68,0.0065,PUFF,0.4028056112224449,0.9739478957915831
811,sim_811_conc_real_2025-11-10.npy,4.81,-8.48,MODERATELY_UNSTABLE,2,125.818,62.909,0.61,True,363.0,255.0,6.34,0.0074,PLUME,0.7274549098196392,0.5110220440881763
812,sim_812_conc_real_2025-11-10.npy,5.09,-12.64,VERY_UNSTABLE,1,201.35,100.675,0.0,False,152.0,420.0,1.27,0.0039,PLUME,0.3046092184368738,0.8416833667334669
813,sim_813_conc_real_2025-11-10.npy,7.36,-97.55,NEUTRAL,4,43.296,21.648,0.0,False,456.0,243.0,2.83,0.0045,PLUME,0.9138276553106213,0.48697394789579157
814,sim_814_conc_real_2025-11-10.npy,7.3,0.0,NEUTRAL,4,42.972,21.486,0.0,False,312.0,262.0,7.13,0.0018,PLUME,0.625250501002004,0.5250501002004008
815,sim_815_conc_real_2025-11-10.npy,5.84,0.43,NEUTRAL,4,43.208,21.604,0.62,True,415.0,259.0,1.23,0.0074,PLUME,0.8316633266533067,0.5190380761523046
816,sim_816_conc_real_2025-11-10.npy,6.55,-3.7,NEUTRAL,4,42.653,21.326,0.0,False,8.0,258.0,6.61,0.0067,PLUME,0.01603206412825651,0.5170340681362725
817,sim_817_conc_real_2025-11-10.npy,5.58,0.0,NEUTRAL,4,43.688,21.844,0.91,True,388.0,489.0,9.01,0.0057,PUFF,0.7775551102204409,0.9799599198396793
818,sim_818_conc_real_2025-11-10.npy,5.41,-52.44,SLIGHTLY_UNSTABLE,3,73.998,36.999,0.48,True,261.0,264.0,2.05,0.0007,PLUME,0.5230460921843687,0.5290581162324649
819,sim_819_conc_real_2025-11-10.npy,6.32,0.0,NEUTRAL,4,42.557,21.279,0.0,False,69.0,180.0,6.77,0.0088,PLUME,0.13827655310621242,0.36072144288577157
820,sim_820_conc_real_2025-11-10.npy,4.45,0.0,MODERATELY_UNSTABLE,2,124.159,62.08,0.0,False,172.0,29.0,7.53,0.0062,PLUME,0.34468937875751504,0.05811623246492986
821,sim_821_conc_real_2025-11-10.npy,7.49,146.04,NEUTRAL,4,43.153,21.576,0.0,False,468.0,54.0,6.94,0.0086,PUFF,0.9378757515030061,0.10821643286573146
822,sim_822_conc_real_2025-11-10.npy,7.81,0.0,NEUTRAL,4,43.899,21.95,0.28,True,471.0,484.0,7.29,0.0003,PUFF,0.9438877755511023,0.969939879759519
823,sim_823_conc_real_2025-11-10.npy,4.19,0.0,NEUTRAL,4,43.298,21.649,0.0,False,440.0,272.0,2.4,0.003,PUFF,0.8817635270541082,0.5450901803607214
824,sim_824_conc_real_2025-11-10.npy,5.98,0.0,NEUTRAL,4,43.939,21.97,0.57,True,491.0,477.0,7.9,0.0001,PLUME,0.9839679358717435,0.9559118236472945
825,sim_825_conc_real_2025-11-10.npy,6.9,0.0,NEUTRAL,4,43.122,21.561,0.19,True,384.0,255.0,8.61,0.003,PUFF,0.7695390781563126,0.5110220440881763
826,sim_826_conc_real_2025-11-10.npy,1.34,-6.65,MODERATELY_STABLE,5,25.684,12.842,0.0,False,190.0,364.0,9.39,0.0082,PLUME,0.3807615230460922,0.7294589178356713
827,sim_827_conc_real_2025-11-10.npy,4.62,-0.63,NEUTRAL,4,42.582,21.291,0.47,True,83.0,195.0,1.49,0.0087,PUFF,0.16633266533066132,0.3907815631262525
828,sim_828_conc_real_2025-11-10.npy,6.7,0.0,NEUTRAL,4,43.301,21.65,0.71,True,483.0,187.0,3.48,0.0066,PLUME,0.9679358717434869,0.374749498997996
829,sim_829_conc_real_2025-11-10.npy,6.17,-1.25,NEUTRAL,4,43.082,21.541,0.26,True,364.0,260.0,4.66,0.0093,PLUME,0.7294589178356713,0.5210420841683366
830,sim_830_conc_real_2025-11-10.npy,7.37,1.08,NEUTRAL,4,42.923,21.462,0.84,True,374.0,104.0,2.02,0.0057,PUFF,0.749498997995992,0.20841683366733466
831,sim_831_conc_real_2025-11-10.npy,4.3,-2.09,MODERATELY_UNSTABLE,2,125.0,62.5,0.0,False,149.0,304.0,2.86,0.0032,PLUME,0.2985971943887776,0.6092184368737475
832,sim_832_conc_real_2025-11-10.npy,5.58,-0.57,NEUTRAL,4,43.388,21.694,0.05,True,311.0,446.0,9.32,0.0031,PUFF,0.6232464929859719,0.8937875751503006
833,sim_833_conc_real_2025-11-10.npy,4.85,0.0,MODERATELY_UNSTABLE,2,125.798,62.899,0.0,False,173.0,406.0,6.14,0.0086,PLUME,0.3466933867735471,0.8136272545090181
834,sim_834_conc_real_2025-11-10.npy,5.32,-72.58,NEUTRAL,4,42.953,21.477,0.47,True,397.0,48.0,8.23,0.0014,PLUME,0.7955911823647295,0.09619238476953908
835,sim_835_conc_real_2025-11-10.npy,4.74,120.49,NEUTRAL,4,43.451,21.726,0.0,False,365.0,427.0,4.42,0.0019,PLUME,0.7314629258517034,0.8557114228456913
836,sim_836_conc_real_2025-11-10.npy,2.91,73.96,VERY_UNSTABLE,1,198.792,99.396,0.1,True,201.0,48.0,3.29,0.0094,PUFF,0.4028056112224449,0.09619238476953908
837,sim_837_conc_real_2025-11-10.npy,6.97,-2.58,NEUTRAL,4,43.18,21.59,0.0,False,432.0,210.0,1.43,0.0066,PUFF,0.8657314629258517,0.42084168336673344
838,sim_838_conc_real_2025-11-10.npy,3.93,0.0,SLIGHTLY_UNSTABLE,3,73.66,36.83,0.0,False,281.0,7.0,2.11,0.0086,PUFF,0.56312625250501,0.014028056112224449
839,sim_839_conc_real_2025-11-10.npy,6.1,-1.44,NEUTRAL,4,43.226,21.613,0.0,False,401.0,290.0,4.57,0.0093,PUFF,0.8036072144288577,0.5811623246492986
840,sim_840_conc_real_2025-11-10.npy,4.54,-1.09,NEUTRAL,4,42.527,21.264,0.41,True,167.0,0.0,1.93,0.0043,PLUME,0.3346693386773547,0.0
841,sim_841_conc_real_2025-11-10.npy,2.99,-1.55,VERY_UNSTABLE,1,200.388,100.194,0.0,False,296.0,230.0,7.42,0.0015,PLUME,0.593186372745491,0.46092184368737477
842,sim_842_conc_real_2025-11-10.npy,3.86,1.51,MODERATELY_STABLE,5,25.733,12.867,0.0,False,293.0,331.0,8.34,0.0029,PLUME,0.5871743486973948,0.6633266533066132
843,sim_843_conc_real_2025-11-10.npy,6.02,-55.66,NEUTRAL,4,43.127,21.564,0.9,True,405.0,224.0,3.47,0.0093,PUFF,0.811623246492986,0.44889779559118237
844,sim_844_conc_real_2025-11-10.npy,4.59,-4.42,SLIGHTLY_UNSTABLE,3,75.264,37.632,0.78,True,444.0,402.0,8.63,0.0064,PLUME,0.8897795591182365,0.8056112224448898
845,sim_845_conc_real_2025-11-10.npy,4.62,144.71,VERY_UNSTABLE,1,199.314,99.657,0.0,False,263.0,74.0,7.19,0.0007,PUFF,0.5270541082164328,0.14829659318637275
846,sim_846_conc_real_2025-11-10.npy,1.99,-0.99,VERY_STABLE,6,14.639,7.32,0.43,True,297.0,81.0,5.07,0.0039,PUFF,0.5951903807615231,0.1623246492985972
847,sim_847_conc_real_2025-11-10.npy,2.11,0.0,VERY_STABLE,6,14.709,7.355,0.0,False,354.0,193.0,1.49,0.0075,PLUME,0.7094188376753507,0.3867735470941884
848,sim_848_conc_real_2025-11-10.npy,4.34,-148.16,MODERATELY_UNSTABLE,2,126.637,63.318,0.0,False,412.0,331.0,4.27,0.0031,PLUME,0.8256513026052105,0.6633266533066132
849,sim_849_conc_real_2025-11-10.npy,5.59,0.0,NEUTRAL,4,42.527,21.264,0.15,True,166.0,18.0,7.59,0.0004,PUFF,0.33266533066132264,0.036072144288577156
850,sim_850_conc_real_2025-11-10.npy,6.99,0.14,NEUTRAL,4,42.512,21.256,0.33,True,152.0,5.0,8.6,0.0064,PLUME,0.3046092184368738,0.01002004008016032
851,sim_851_conc_real_2025-11-10.npy,4.4,-5.25,NEUTRAL,4,43.049,21.525,0.0,False,269.0,343.0,6.13,0.0013,PLUME,0.5390781563126252,0.687374749498998
852,sim_852_conc_real_2025-11-10.npy,1.28,-1.25,VERY_STABLE,6,14.787,7.394,0.47,True,470.0,130.0,6.59,0.0062,PUFF,0.9418837675350702,0.2605210420841683
853,sim_853_conc_real_2025-11-10.npy,6.85,1.07,NEUTRAL,4,43.634,21.817,0.72,True,381.0,477.0,4.41,0.0077,PLUME,0.7635270541082164,0.9559118236472945
854,sim_854_conc_real_2025-11-10.npy,0.91,0.0,VERY_STABLE,6,14.889,7.444,0.42,True,459.0,355.0,8.41,0.0031,PLUME,0.9198396793587175,0.7114228456913828
855,sim_855_conc_real_2025-11-10.npy,5.54,0.0,NEUTRAL,4,42.813,21.406,0.0,False,28.0,340.0,1.09,0.0034,PLUME,0.056112224448897796,0.6813627254509018
856,sim_856_conc_real_2025-11-10.npy,4.91,2.6,SLIGHTLY_UNSTABLE,3,75.317,37.659,0.0,False,422.0,436.0,1.27,0.0075,PLUME,0.845691382765531,0.87374749498998
857,sim_857_conc_real_2025-11-10.npy,1.65,0.42,MODERATELY_STABLE,5,25.381,12.69,0.78,True,71.0,22.0,4.03,0.0089,PLUME,0.14228456913827656,0.04408817635270541
858,sim_858_conc_real_2025-11-10.npy,1.8,-64.55,VERY_STABLE,6,14.634,7.317,0.0,False,12.0,299.0,9.22,0.0011,PLUME,0.02404809619238477,0.5991983967935872
859,sim_859_conc_real_2025-11-10.npy,6.51,0.0,NEUTRAL,4,43.208,21.604,0.63,True,485.0,63.0,9.77,0.0037,PUFF,0.9719438877755511,0.12625250501002003
860,sim_860_conc_real_2025-11-10.npy,1.24,0.0,VERY_STABLE,6,14.826,7.413,0.88,True,222.0,476.0,8.5,0.0007,PLUME,0.44488977955911824,0.9539078156312625
861,sim_861_conc_real_2025-11-10.npy,6.33,-8.66,NEUTRAL,4,43.21,21.605,0.75,True,406.0,274.0,7.83,0.0003,PLUME,0.8136272545090181,0.5490981963927856
862,sim_862_conc_real_2025-11-10.npy,4.66,113.98,SLIGHTLY_UNSTABLE,3,74.256,37.128,0.0,False,102.0,415.0,5.08,0.0019,PLUME,0.20440881763527055,0.8316633266533067
863,sim_863_conc_real_2025-11-10.npy,4.32,106.42,NEUTRAL,4,42.922,21.461,0.54,True,149.0,358.0,9.55,0.0011,PLUME,0.2985971943887776,0.717434869739479
