simulation_id,real_concentration_name_file,wind_speed,wind_dir_mean,stability_class,stability_index,RH,humidify,source_x,source_y,source_h,emission_rate,dispersion_model,gps_x,gps_y,wind_dir_cos,wind_dir_sin
682,sim_682_conc_real_2025-11-24.npy,2.02,-135.01,0,5,0.22,True,359.0,139.0,7.27,0.0080414222072415,0,0.7194388777555111,0.2785571142284569,-0.7072301838310175,-0.7069833570023731
683,sim_683_conc_real_2025-11-24.npy,6.81,-134.84,2,4,0.0,False,365.0,188.0,6.67,0.0091932917189999,0,0.7314629258517034,0.376753507014028,-0.7051294120334124,-0.70907863617896
684,sim_684_conc_real_2025-11-24.npy,4.69,-135.18,2,4,0.13,True,20.0,315.0,7.05,0.0077053466472578,0,0.0400801603206412,0.6312625250501002,-0.709324729572274,-0.7048818539423614
685,sim_685_conc_real_2025-11-24.npy,4.36,-135.09,2,4,0.55,True,247.0,489.0,7.41,0.0093186731581737,0,0.4949899799599198,0.9799599198396792,-0.7082166291064759,-0.705995188550928
686,sim_686_conc_real_2025-11-24.npy,2.89,-134.93,0,5,0.59,True,23.0,1.0,5.39,0.0089844699819312,0,0.0460921843687374,0.002004008016032,-0.7062423597741271,-0.7079701471535876
687,sim_687_conc_real_2025-11-24.npy,6.46,-135.1,3,3,0.0,False,240.0,255.0,2.54,0.0091839632283233,0,0.4809619238476953,0.5110220440881763,-0.7083398377245287,-0.7058715706786811
688,sim_688_conc_real_2025-11-24.npy,1.22,-135.11,0,5,0.23,True,354.0,258.0,3.21,0.0135921791723312,0,0.7094188376753507,0.5170340681362725,-0.7084630247653165,-0.7057479313043563
689,sim_689_conc_real_2025-11-24.npy,6.75,-135.57,2,4,0.04,True,385.0,447.0,4.06,0.0036321510543223,0,0.7715430861723447,0.8957915831663327,-0.7141062388427499,-0.7000373416081898
690,sim_690_conc_real_2025-11-24.npy,4.24,-134.85,2,4,0.55,True,345.0,208.0,4.78,0.0128714350013575,0,0.6913827655310621,0.4168336673346693,-0.7052531588616178,-0.7089555570807734
691,sim_691_conc_real_2025-11-24.npy,3.55,-134.37,1,2,0.17,True,270.0,254.0,9.76,0.0099327832821037,0,0.5410821643286573,0.5090180360721442,-0.6992891476018683,-0.7148389245461193
692,sim_692_conc_real_2025-11-24.npy,7.11,-134.92,2,4,0.62,True,274.0,23.0,6.4,0.007947367657671,0,0.5490981963927856,0.0460921843687374,-0.7061187849173313,-0.7080933989149113
693,sim_693_conc_real_2025-11-24.npy,4.86,-134.99,2,4,0.0,False,433.0,200.0,3.97,0.013735002732885,0,0.8677354709418837,0.4008016032064128,-0.706983357002373,-0.7072301838310177
694,sim_694_conc_real_2025-11-24.npy,4.69,-135.12,1,2,0.48,True,289.0,384.0,5.43,0.0059105183435251,0,0.5791583166332666,0.7695390781563126,-0.7085861902250863,-0.7056242704317205
695,sim_695_conc_real_2025-11-24.npy,2.88,-135.21,0,5,0.76,True,352.0,250.0,1.65,0.0101047264710837,0,0.7054108216432866,0.501002004008016,-0.7096937075983769,-0.7045103557757469
696,sim_696_conc_real_2025-11-24.npy,2.35,-134.87,0,5,0.09,True,38.0,64.0,6.86,0.005951483145685,0,0.0761523046092184,0.1282565130260521,-0.7055005880645404,-0.7087093341000862
697,sim_697_conc_real_2025-11-24.npy,3.36,-135.0,0,5,0.0,False,136.0,265.0,7.3,0.0018059783195387,0,0.2725450901803607,0.531062124248497,-0.7071067811865475,-0.7071067811865476
698,sim_698_conc_real_2025-11-24.npy,6.62,-135.1,2,4,0.0,False,84.0,214.0,1.87,0.0076494593306574,0,0.1683366733466934,0.4288577154308617,-0.7083398377245287,-0.7058715706786811
699,sim_699_conc_real_2025-11-24.npy,2.73,-134.96,0,5,0.0,False,436.0,253.0,4.54,0.0100785930051835,0,0.87374749498998,0.5070140280561122,-0.7066129552492247,-0.7076002624886153
700,sim_700_conc_real_2025-11-24.npy,5.99,-134.5,2,4,0.75,True,71.0,199.0,3.0,0.0021676992751177,0,0.1422845691382765,0.3987975951903807,-0.7009092642998509,-0.7132504491541816
701,sim_701_conc_real_2025-11-24.npy,5.78,-134.95,2,4,0.97,True,73.0,53.0,3.98,0.0045918519399012,0,0.1462925851703407,0.1062124248496994,-0.7064894449438369,-0.7077235789366842
702,sim_702_conc_real_2025-11-24.npy,4.9,-135.13,2,4,0.0,False,95.0,46.0,1.12,0.0111063247491914,0,0.1903807615230461,0.0921843687374749,-0.7087093341000861,-0.7055005880645406
703,sim_703_conc_real_2025-11-24.npy,2.42,-134.88,0,5,0.0,False,391.0,192.0,3.54,0.0136769198127485,0,0.7835671342685371,0.3847695390781563,-0.7056242704317207,-0.7085861902250861
704,sim_704_conc_real_2025-11-24.npy,7.26,-134.68,2,4,0.57,True,71.0,53.0,7.47,0.0050587343510932,0,0.1422845691382765,0.1062124248496994,-0.7031465441394767,-0.7110449616337288
705,sim_705_conc_real_2025-11-24.npy,2.65,-135.04,0,5,0.02,True,190.0,47.0,5.38,0.001819691313619,0,0.3807615230460922,0.094188376753507,-0.7076002624886151,-0.7066129552492249
706,sim_706_conc_real_2025-11-24.npy,7.59,-134.58,2,4,0.0,False,48.0,382.0,5.88,0.0111513786096574,0,0.096192384769539,0.7655310621242485,-0.7019044662453502,-0.7122711002594657
707,sim_707_conc_real_2025-11-24.npy,4.34,-135.12,2,4,0.0,False,458.0,281.0,5.25,0.0082181092718825,0,0.9178356713426854,0.56312625250501,-0.7085861902250863,-0.7056242704317205
708,sim_708_conc_real_2025-11-24.npy,4.84,-134.95,2,4,0.0,False,20.0,331.0,9.39,0.0050913136007102,0,0.0400801603206412,0.6633266533066132,-0.7064894449438369,-0.7077235789366842
709,sim_709_conc_real_2025-11-24.npy,2.27,-134.95,4,6,0.48,True,431.0,347.0,1.0,0.0100985905887798,0,0.8637274549098196,0.6953907815631263,-0.7064894449438369,-0.7077235789366842
710,sim_710_conc_real_2025-11-24.npy,7.16,-135.18,2,4,0.3,True,219.0,33.0,9.66,0.0065729369932617,0,0.438877755511022,0.0661322645290581,-0.709324729572274,-0.7048818539423614
711,sim_711_conc_real_2025-11-24.npy,5.85,-135.35,2,4,0.0,False,401.0,102.0,4.03,0.0107105986906538,0,0.8036072144288577,0.2044088176352705,-0.7114130308179796,-0.7027741454993748
712,sim_712_conc_real_2025-11-24.npy,3.87,-134.98,1,2,0.76,True,132.0,8.0,4.13,0.009184522312975,0,0.2645290581162324,0.0160320641282565,-0.7068599112822541,-0.7073535649320245
713,sim_713_conc_real_2025-11-24.npy,4.54,-135.26,2,4,0.0,False,363.0,453.0,1.04,0.0115931950085388,0,0.7274549098196392,0.9078156312625252,-0.7103082385551622,-0.7038907630027991
714,sim_714_conc_real_2025-11-24.npy,2.2,-135.37,4,6,0.44,True,147.0,38.0,4.02,0.0088167564784632,0,0.2945891783567134,0.0761523046092184,-0.7116583019259749,-0.7025257726943817
715,sim_715_conc_real_2025-11-24.npy,7.68,-134.97,2,4,0.69,True,215.0,30.0,4.76,0.0049594697178682,0,0.4308617234468938,0.0601202404809619,-0.706736444029951,-0.7074769244858096
716,sim_716_conc_real_2025-11-24.npy,5.02,-135.02,2,4,0.97,True,338.0,30.0,9.69,0.007279958692108,0,0.6773547094188377,0.0601202404809619,-0.7073535649320247,-0.7068599112822539
717,sim_717_conc_real_2025-11-24.npy,5.43,-134.76,3,3,0.15,True,205.0,218.0,5.08,0.0110688363167002,0,0.4108216432865731,0.43687374749499,-0.7041386644636228,-0.7100624910579248
718,sim_718_conc_real_2025-11-24.npy,2.06,-135.04,0,5,0.0,False,59.0,266.0,3.37,0.0117194095485245,0,0.1182364729458917,0.533066132264529,-0.7076002624886151,-0.7066129552492249
719,sim_719_conc_real_2025-11-24.npy,3.06,-135.03,0,5,0.24,True,262.0,11.0,9.1,0.0061730441986073,0,0.5250501002004008,0.0220440881763527,-0.7074769244858095,-0.7067364440299511
720,sim_720_conc_real_2025-11-24.npy,4.27,-135.09,1,2,0.29,True,136.0,318.0,4.54,0.0039731770632073,0,0.2725450901803607,0.6372745490981964,-0.7082166291064759,-0.705995188550928
721,sim_721_conc_real_2025-11-24.npy,7.56,-134.93,2,4,0.52,True,120.0,427.0,5.65,0.0057139956137524,0,0.2404809619238476,0.8557114228456913,-0.7062423597741271,-0.7079701471535876
722,sim_722_conc_real_2025-11-24.npy,1.29,-135.24,4,6,0.0,False,91.0,445.0,6.58,0.0135441027258267,0,0.1823647294589178,0.8917835671342685,-0.7100624910579247,-0.7041386644636229
723,sim_723_conc_real_2025-11-24.npy,2.9,-135.17,1,2,0.0,False,150.0,302.0,6.51,0.0056318701692438,0,0.3006012024048096,0.6052104208416834,-0.7092016936773763,-0.705005643725737
724,sim_724_conc_real_2025-11-24.npy,4.7,-134.87,1,2,0.61,True,471.0,278.0,7.17,0.0018365112525776,0,0.9438877755511024,0.5571142284569138,-0.7055005880645404,-0.7087093341000862
725,sim_725_conc_real_2025-11-24.npy,7.12,-135.29,2,4,0.6,True,460.0,411.0,3.61,0.0086164030657963,0,0.9218436873747496,0.8236472945891784,-0.7106766975124694,-0.7035187500079654
726,sim_726_conc_real_2025-11-24.npy,4.03,-134.52,2,4,0.0,False,17.0,77.0,8.19,0.0043439162477709,0,0.034068136272545,0.1543086172344689,-0.7011581929675423,-0.713005742217053
727,sim_727_conc_real_2025-11-24.npy,4.6,-135.36,3,3,0.85,True,443.0,273.0,9.44,0.0073607879041082,0,0.8877755511022044,0.5470941883767535,-0.7115356772092857,-0.7026499697988489
728,sim_728_conc_real_2025-11-24.npy,6.74,-135.18,2,4,0.0,False,158.0,308.0,1.49,0.0102142202477471,0,0.3166332665330661,0.6172344689378757,-0.709324729572274,-0.7048818539423614
729,sim_729_conc_real_2025-11-24.npy,4.41,-135.18,2,4,0.4,True,318.0,240.0,2.71,0.0046562931133139,0,0.6372745490981964,0.4809619238476953,-0.709324729572274,-0.7048818539423614
730,sim_730_conc_real_2025-11-24.npy,4.27,-134.82,2,4,0.0,False,478.0,123.0,3.28,0.0048298008690058,0,0.9579158316633266,0.2464929859719438,-0.7048818539423611,-0.7093247295722741
731,sim_731_conc_real_2025-11-24.npy,3.4,-134.82,1,2,0.96,True,300.0,188.0,4.1,0.0084260921759973,0,0.6012024048096193,0.376753507014028,-0.7048818539423611,-0.7093247295722741
732,sim_732_conc_real_2025-11-24.npy,4.94,-134.64,3,3,0.72,True,55.0,8.0,7.41,0.0024990273097693,0,0.1102204408817635,0.0160320641282565,-0.7026499697988491,-0.7115356772092855
733,sim_733_conc_real_2025-11-24.npy,4.24,-135.1,2,4,0.87,True,439.0,325.0,4.19,0.0053427275348086,0,0.8797595190380761,0.6513026052104208,-0.7083398377245287,-0.7058715706786811
734,sim_734_conc_real_2025-11-24.npy,6.26,-135.11,2,4,0.81,True,234.0,253.0,4.81,0.0122448366909482,0,0.468937875751503,0.5070140280561122,-0.7084630247653165,-0.7057479313043563
735,sim_735_conc_real_2025-11-24.npy,5.57,-134.77,2,4,0.0,False,25.0,276.0,1.88,0.0111469929766523,0,0.0501002004008016,0.5531062124248497,-0.7042625830219875,-0.7099395848628234
736,sim_736_conc_real_2025-11-24.npy,4.37,-135.21,2,4,0.68,True,349.0,447.0,1.85,0.0130419182636855,0,0.6993987975951904,0.8957915831663327,-0.7096937075983769,-0.7045103557757469
737,sim_737_conc_real_2025-11-24.npy,5.1,-135.09,2,4,0.71,True,3.0,137.0,5.99,0.0088957962083392,0,0.0060120240480961,0.2745490981963928,-0.7082166291064759,-0.705995188550928
738,sim_738_conc_real_2025-11-24.npy,7.09,-135.58,2,4,0.77,True,491.0,122.0,7.41,0.0125547940639389,0,0.9839679358717436,0.2444889779559118,-0.7142284075306496,-0.6999126958958755
739,sim_739_conc_real_2025-11-24.npy,4.8,-134.77,2,4,0.84,True,150.0,358.0,7.44,0.0042637913303398,0,0.3006012024048096,0.717434869739479,-0.7042625830219875,-0.7099395848628234
740,sim_740_conc_real_2025-11-24.npy,4.01,-134.87,2,4,0.0,False,496.0,169.0,7.44,0.0032668430245501,0,0.9939879759519038,0.3386773547094188,-0.7055005880645404,-0.7087093341000862
741,sim_741_conc_real_2025-11-24.npy,5.29,-135.0,2,4,0.0,False,478.0,486.0,6.46,0.0033327813728206,0,0.9579158316633266,0.9739478957915833,-0.7071067811865475,-0.7071067811865476
742,sim_742_conc_real_2025-11-24.npy,6.44,-135.14,2,4,0.0,False,354.0,49.0,3.78,0.0064273123174928,0,0.7094188376753507,0.0981963927855711,-0.7088324563865653,-0.7053768842065835
743,sim_743_conc_real_2025-11-24.npy,4.26,-135.69,2,4,0.0,False,76.0,260.0,8.23,0.0134254362186042,0,0.1523046092184369,0.5210420841683366,-0.7155708263409608,-0.6985401867392559
744,sim_744_conc_real_2025-11-24.npy,7.92,-134.89,2,4,0.0,False,468.0,233.0,1.79,0.0058289183485169,0,0.937875751503006,0.4669338677354709,-0.7057479313043562,-0.7084630247653166
745,sim_745_conc_real_2025-11-24.npy,5.28,-134.93,2,4,0.0,False,407.0,91.0,6.41,0.011233077361679,0,0.8156312625250501,0.1823647294589178,-0.7062423597741271,-0.7079701471535876
746,sim_746_conc_real_2025-11-24.npy,3.44,-134.88,5,1,0.09,True,191.0,82.0,3.97,0.0026869149487728,0,0.3827655310621242,0.1643286573146292,-0.7056242704317207,-0.7085861902250861
747,sim_747_conc_real_2025-11-24.npy,3.3,-134.75,3,3,0.0,False,25.0,428.0,1.04,0.0070282940318801,0,0.0501002004008016,0.8577154308617234,-0.7040147244559685,-0.7101853756232853
748,sim_748_conc_real_2025-11-24.npy,7.53,-135.05,2,4,0.79,True,99.0,380.0,8.39,0.0111651941786098,0,0.1983967935871743,0.7615230460921844,-0.7077235789366845,-0.7064894449438368
749,sim_749_conc_real_2025-11-24.npy,4.78,-135.05,1,2,0.0,False,50.0,443.0,6.62,0.0029750224214802,0,0.1002004008016032,0.8877755511022044,-0.7077235789366845,-0.7064894449438368
750,sim_750_conc_real_2025-11-24.npy,5.99,-135.36,2,4,0.0,False,292.0,128.0,1.95,0.0084661956051369,0,0.5851703406813628,0.2565130260521042,-0.7115356772092857,-0.7026499697988489
751,sim_751_conc_real_2025-11-24.npy,6.37,-134.73,2,4,0.0,False,320.0,435.0,2.93,0.0051047477011546,0,0.6412825651302605,0.8717434869739479,-0.7037667801078904,-0.7104310798498136
752,sim_752_conc_real_2025-11-24.npy,7.38,-134.66,2,4,0.57,True,460.0,163.0,7.45,0.006759186084875,0,0.9218436873747496,0.3266533066132264,-0.7028982997921757,-0.7112903627557938
753,sim_753_conc_real_2025-11-24.npy,6.48,-135.09,3,3,0.55,True,159.0,362.0,3.82,0.0038373141401263,0,0.3186372745490982,0.7254509018036072,-0.7082166291064759,-0.705995188550928
754,sim_754_conc_real_2025-11-24.npy,6.91,-134.79,2,4,0.0,False,459.0,40.0,8.38,0.0080538965675459,0,0.9198396793587176,0.0801603206412825,-0.7045103557757468,-0.709693707598377
755,sim_755_conc_real_2025-11-24.npy,6.02,-134.88,2,4,0.11,True,204.0,75.0,2.99,0.0059544041774796,0,0.4088176352705411,0.1503006012024048,-0.7056242704317207,-0.7085861902250861
756,sim_756_conc_real_2025-11-24.npy,6.99,-134.65,2,4,0.0,False,168.0,61.0,1.83,0.0030424904097069,0,0.3366733466933868,0.1222444889779559,-0.7027741454993747,-0.7114130308179797
757,sim_757_conc_real_2025-11-24.npy,5.75,-135.2,2,4,0.02,True,434.0,32.0,3.81,0.0015141046840618,0,0.8697394789579158,0.064128256513026,-0.7095707365365207,-0.7046342099635949
758,sim_758_conc_real_2025-11-24.npy,6.73,-135.32,2,4,0.73,True,419.0,4.0,2.5,0.0086711633034355,0,0.8396793587174348,0.0080160320641282,-0.711044961633729,-0.7031465441394766
759,sim_759_conc_real_2025-11-24.npy,4.31,-135.14,1,2,0.0,False,382.0,481.0,6.4,0.0064256052770267,0,0.7655310621242485,0.9639278557114228,-0.7088324563865653,-0.7053768842065835
760,sim_760_conc_real_2025-11-24.npy,5.69,-135.23,2,4,0.24,True,68.0,383.0,6.16,0.0053793039622148,0,0.1362725450901803,0.7675350701402806,-0.7099395848628233,-0.7042625830219877
761,sim_761_conc_real_2025-11-24.npy,2.78,-135.15,1,2,0.79,True,218.0,48.0,2.16,0.0116986828855807,0,0.43687374749499,0.096192384769539,-0.7089555570807735,-0.7052531588616175
762,sim_762_conc_real_2025-11-24.npy,7.99,-135.19,2,4,0.95,True,179.0,403.0,7.13,0.0056332100788195,0,0.3587174348697395,0.8076152304609219,-0.7094477438599042,-0.704758042687057
763,sim_763_conc_real_2025-11-24.npy,2.01,-134.87,4,6,0.0,False,75.0,273.0,8.06,0.003796688616751,0,0.1503006012024048,0.5470941883767535,-0.7055005880645404,-0.7087093341000862
764,sim_764_conc_real_2025-11-24.npy,3.32,-134.83,1,2,0.51,True,234.0,76.0,4.88,0.0040388121025191,0,0.468937875751503,0.1523046092184369,-0.7050056437257369,-0.7092016936773764
765,sim_765_conc_real_2025-11-24.npy,6.75,-134.81,2,4,0.0,False,58.0,26.0,1.43,0.0120150822783455,0,0.1162324649298597,0.0521042084168336,-0.7047580426870569,-0.7094477438599043
766,sim_766_conc_real_2025-11-24.npy,4.2,-134.94,2,4,0.0,False,489.0,458.0,3.79,0.0045609092623206,0,0.9799599198396792,0.9178356713426854,-0.70636591311755,-0.7078468738262603
767,sim_767_conc_real_2025-11-24.npy,4.9,-135.01,5,1,0.73,True,185.0,397.0,4.89,0.002538076465769,0,0.3707414829659318,0.7955911823647295,-0.7072301838310175,-0.7069833570023731
768,sim_768_conc_real_2025-11-24.npy,3.5,-135.09,1,2,0.0,False,14.0,206.0,4.26,0.0046287225491236,0,0.0280561122244488,0.4128256513026052,-0.7082166291064759,-0.705995188550928
769,sim_769_conc_real_2025-11-24.npy,2.72,-134.93,1,2,0.48,True,76.0,372.0,9.91,0.013028254908195,0,0.1523046092184369,0.7454909819639278,-0.7062423597741271,-0.7079701471535876
770,sim_770_conc_real_2025-11-24.npy,4.74,-135.07,2,4,0.0,False,471.0,90.0,5.79,0.0086652104140798,0,0.9438877755511024,0.1803607214428857,-0.7079701471535875,-0.7062423597741272
771,sim_771_conc_real_2025-11-24.npy,4.21,-135.16,3,3,0.01,True,172.0,371.0,4.16,0.0099974240996451,0,0.344689378757515,0.7434869739478958,-0.7090786361789599,-0.7051294120334126
772,sim_772_conc_real_2025-11-24.npy,5.93,-134.86,2,4,0.53,True,163.0,472.0,7.38,0.0075436094860739,0,0.3266533066132264,0.9458917835671342,-0.7053768842065834,-0.7088324563865654
773,sim_773_conc_real_2025-11-24.npy,5.82,-135.21,2,4,0.0,False,364.0,230.0,1.55,0.0055356201778719,0,0.7294589178356713,0.4609218436873747,-0.7096937075983769,-0.7045103557757469
774,sim_774_conc_real_2025-11-24.npy,4.02,-134.79,2,4,0.69,True,364.0,40.0,6.09,0.00665865816899,0,0.7294589178356713,0.0801603206412825,-0.7045103557757468,-0.709693707598377
775,sim_775_conc_real_2025-11-24.npy,2.25,-135.09,5,1,0.23,True,45.0,486.0,1.87,0.0016835058979763,0,0.0901803607214428,0.9739478957915833,-0.7082166291064759,-0.705995188550928
776,sim_776_conc_real_2025-11-24.npy,2.36,-134.83,1,2,0.0,False,261.0,406.0,8.03,0.0098609053883656,0,0.5230460921843687,0.8136272545090181,-0.7050056437257369,-0.7092016936773764
777,sim_777_conc_real_2025-11-24.npy,6.88,-135.07,2,4,0.68,True,398.0,34.0,9.42,0.0085744979045971,0,0.7975951903807615,0.0681362725450901,-0.7079701471535875,-0.7062423597741272
778,sim_778_conc_real_2025-11-24.npy,5.1,-135.14,2,4,0.89,True,108.0,408.0,5.76,0.0090283563250247,0,0.2164328657314629,0.8176352705410822,-0.7088324563865653,-0.7053768842065835
779,sim_779_conc_real_2025-11-24.npy,7.8,-135.0,2,4,0.0,False,6.0,332.0,7.03,0.0019637594424008,0,0.0120240480961923,0.6653306613226453,-0.7071067811865475,-0.7071067811865476
780,sim_780_conc_real_2025-11-24.npy,6.88,-135.37,2,4,0.0,False,57.0,312.0,1.65,0.0100726255042186,0,0.1142284569138276,0.625250501002004,-0.7116583019259749,-0.7025257726943817
781,sim_781_conc_real_2025-11-24.npy,0.84,-135.09,4,6,0.0,False,306.0,326.0,2.18,0.0014519520182461,0,0.6132264529058116,0.6533066132264529,-0.7082166291064759,-0.705995188550928
782,sim_782_conc_real_2025-11-24.npy,6.01,-134.59,2,4,0.11,True,450.0,475.0,3.4,0.0061032056138726,0,0.9018036072144288,0.9519038076152304,-0.7020287703127658,-0.7121485839718745
783,sim_783_conc_real_2025-11-24.npy,1.67,-134.62,4,6,0.0,False,19.0,123.0,5.84,0.0137571768876712,0,0.0380761523046092,0.2464929859719438,-0.7024015541897551,-0.7117809049643131
784,sim_784_conc_real_2025-11-24.npy,5.82,-135.11,5,1,0.0,False,161.0,127.0,1.14,0.0026090907519482,0,0.3226452905811623,0.2545090180360721,-0.7084630247653165,-0.7057479313043563
785,sim_785_conc_real_2025-11-24.npy,5.33,-134.93,3,3,0.5,True,43.0,255.0,8.27,0.0109492353682386,0,0.0861723446893787,0.5110220440881763,-0.7062423597741271,-0.7079701471535876
786,sim_786_conc_real_2025-11-24.npy,7.74,-135.14,2,4,0.0,False,42.0,114.0,9.43,0.005347518462978,0,0.0841683366733467,0.2284569138276553,-0.7088324563865653,-0.7053768842065835
787,sim_787_conc_real_2025-11-24.npy,4.47,-135.04,2,4,0.24,True,0.0,373.0,8.96,0.0035998462704001,0,0.0,0.7474949899799599,-0.7076002624886151,-0.7066129552492249
788,sim_788_conc_real_2025-11-24.npy,2.58,-135.27,1,2,0.21,True,390.0,75.0,7.51,0.0029585529731495,0,0.781563126252505,0.1503006012024048,-0.7104310798498135,-0.7037667801078905
789,sim_789_conc_real_2025-11-24.npy,7.14,-135.48,2,4,0.0,False,43.0,311.0,6.97,0.0014982692920948,0,0.0861723446893787,0.6232464929859719,-0.7130057422170529,-0.7011581929675424
790,sim_790_conc_real_2025-11-24.npy,6.68,-134.76,2,4,0.34,True,467.0,101.0,4.93,0.0104228005450815,0,0.935871743486974,0.2024048096192384,-0.7041386644636228,-0.7100624910579248
791,sim_791_conc_real_2025-11-24.npy,3.12,-134.88,0,5,0.35,True,482.0,2.0,7.5,0.0064190900182916,0,0.9659318637274548,0.0040080160320641,-0.7056242704317207,-0.7085861902250861
792,sim_792_conc_real_2025-11-24.npy,7.54,-135.08,2,4,0.38,True,15.0,292.0,8.16,0.0047612007307459,0,0.0300601202404809,0.5851703406813628,-0.7080933989149112,-0.7061187849173314
793,sim_793_conc_real_2025-11-24.npy,6.94,-134.86,2,4,0.58,True,232.0,307.0,8.69,0.0103084470255705,0,0.4649298597194389,0.6152304609218436,-0.7053768842065834,-0.7088324563865654
794,sim_794_conc_real_2025-11-24.npy,6.49,-135.4,3,3,0.88,True,317.0,371.0,2.17,0.0078749168932958,0,0.6352705410821643,0.7434869739478958,-0.7120260459909964,-0.7021530529951625
795,sim_795_conc_real_2025-11-24.npy,4.45,-134.68,5,1,0.79,True,289.0,139.0,9.08,0.0030540722463503,0,0.5791583166332666,0.2785571142284569,-0.7031465441394767,-0.7110449616337288
796,sim_796_conc_real_2025-11-24.npy,3.4,-135.14,3,3,0.0,False,389.0,3.0,8.53,0.0100268877916947,0,0.779559118236473,0.0060120240480961,-0.7088324563865653,-0.7053768842065835
797,sim_797_conc_real_2025-11-24.npy,5.93,-134.91,3,3,0.0,False,283.0,8.0,7.33,0.0128705728988869,0,0.5671342685370742,0.0160320641282565,-0.7059951885509279,-0.708216629106476
798,sim_798_conc_real_2025-11-24.npy,2.26,-134.96,4,6,0.0,False,167.0,334.0,6.5,0.0016425799450696,0,0.3346693386773547,0.6693386773547094,-0.7066129552492247,-0.7076002624886153
799,sim_799_conc_real_2025-11-24.npy,5.18,-135.11,2,4,0.31,True,33.0,384.0,8.76,0.0121437135048915,0,0.0661322645290581,0.7695390781563126,-0.7084630247653165,-0.7057479313043563
800,sim_800_conc_real_2025-11-24.npy,5.53,-134.54,5,1,0.0,False,3.0,126.0,7.25,0.0043262257029562,0,0.0060120240480961,0.25250501002004,-0.7014070362012348,-0.7127609484023376
801,sim_801_conc_real_2025-11-24.npy,7.02,-134.92,2,4,0.0,False,473.0,133.0,5.67,0.0059357151161844,0,0.9478957915831664,0.2665330661322645,-0.7061187849173313,-0.7080933989149113
802,sim_802_conc_real_2025-11-24.npy,5.65,-134.99,3,3,0.63,True,183.0,385.0,8.49,0.0057979807987336,0,0.3667334669338677,0.7715430861723447,-0.706983357002373,-0.7072301838310177
803,sim_803_conc_real_2025-11-24.npy,2.95,-135.08,4,6,0.63,True,334.0,345.0,7.85,0.0122152714308659,0,0.6693386773547094,0.6913827655310621,-0.7080933989149112,-0.7061187849173314
804,sim_804_conc_real_2025-11-24.npy,5.73,-134.69,2,4,0.0,False,72.0,5.0,1.51,0.0095387668683912,0,0.1442885771543086,0.0100200400801603,-0.7032706341864143,-0.7109222285813256
805,sim_805_conc_real_2025-11-24.npy,4.37,-134.67,2,4,0.28,True,250.0,474.0,2.24,0.00762634986936,0,0.501002004008016,0.9498997995991983,-0.70302243267347,-0.7111676730264646
806,sim_806_conc_real_2025-11-24.npy,2.84,-135.17,0,5,0.0,False,104.0,117.0,2.56,0.0133536319182974,0,0.2084168336673346,0.2344689378757515,-0.7092016936773763,-0.705005643725737
807,sim_807_conc_real_2025-11-24.npy,5.69,-135.03,2,4,0.0,False,493.0,85.0,8.15,0.0121357568017175,0,0.9879759519038076,0.1703406813627254,-0.7074769244858095,-0.7067364440299511
808,sim_808_conc_real_2025-11-24.npy,4.23,-135.3,5,1,0.55,True,316.0,355.0,3.41,0.0068996199619211,0,0.6332665330661322,0.7114228456913828,-0.7107994738729925,-0.7033947028105039
809,sim_809_conc_real_2025-11-24.npy,5.9,-134.76,2,4,0.43,True,154.0,460.0,4.07,0.0073084914199359,0,0.3086172344689378,0.9218436873747496,-0.7041386644636228,-0.7100624910579248
810,sim_810_conc_real_2025-11-24.npy,4.79,-134.89,5,1,0.0,False,47.0,369.0,3.56,0.0073001739008512,0,0.094188376753507,0.7394789579158316,-0.7057479313043562,-0.7084630247653166
811,sim_811_conc_real_2025-11-24.npy,6.29,-135.14,2,4,0.23,True,366.0,448.0,1.71,0.0111028013573566,0,0.7334669338677354,0.8977955911823647,-0.7088324563865653,-0.7053768842065835
812,sim_812_conc_real_2025-11-24.npy,4.56,-135.19,2,4,0.0,False,81.0,275.0,7.36,0.0053624904787857,0,0.1623246492985972,0.5511022044088176,-0.7094477438599042,-0.704758042687057
813,sim_813_conc_real_2025-11-24.npy,3.71,-134.83,5,1,0.47,True,282.0,263.0,7.01,0.0115607424121755,0,0.5651302605210421,0.5270541082164328,-0.7050056437257369,-0.7092016936773764
814,sim_814_conc_real_2025-11-24.npy,2.44,-135.06,4,6,0.0,False,213.0,459.0,9.84,0.0049646409439376,0,0.4268537074148296,0.9198396793587176,-0.7078468738262602,-0.7063659131175501
815,sim_815_conc_real_2025-11-24.npy,2.5,-135.4,1,2,0.57,True,4.0,406.0,8.55,0.0062899281696099,0,0.0080160320641282,0.8136272545090181,-0.7120260459909964,-0.7021530529951625
816,sim_816_conc_real_2025-11-24.npy,3.58,-135.16,0,5,0.06,True,212.0,448.0,8.56,0.0085091733689742,0,0.4248496993987976,0.8977955911823647,-0.7090786361789599,-0.7051294120334126
817,sim_817_conc_real_2025-11-24.npy,4.44,-135.07,2,4,0.24,True,391.0,398.0,3.84,0.0126623487019514,0,0.7835671342685371,0.7975951903807615,-0.7079701471535875,-0.7062423597741272
